,id_hs,id_hh,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,num_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_occu,num_tot_energy_heat,num_mhh_age,num_hh_ann_incm
1709,2016_HS3406000018,2016_HH16340005,2,2,1,1,5,1,2,59.4,1,1,1,4,1,1,3,2,3,5663.5436,67,18000000
1710,2016_HS3406000019,2016_HH11340008,2,2,2,2,5,2,3,85.8,3,1,2,10,1,1,3,2,1,3864.41,25,25000000
1711,2016_HS3406000020,2016_HH16340006,2,2,1,1,5,1,6,92.4,2,1,1,4,1,1,3,1,5,4772.911515,67,12000000
1712,2016_HS3431000001,2016_HH15340001,2,2,3,3,4,2,3,82.5,3,1,1,2,2,1,3,4,3,9163,55,42000000
1713,2016_HS3433000001,2016_HH11340010,2,2,1,1,6,2,1,33,1,1,1,4,1,1,3,1,5,2646.38,67,12000000
1714,2016_HS3433000002,2016_HH12340001,2,2,1,1,6,2,1,105.6,3,1,1,6,5,3,3,2,3,8924.1,67,18000000
1715,2016_HS3433000003,2016_HH13340017,2,2,1,1,6,1,4,49.5,2,1,1,8,2,3,3,4,3,14779.44,45,54000000
1716,2016_HS3433000004,2016_HH13340018,2,2,1,2,5,1,6,99,3,1,1,10,2,3,3,4,3,15309.09,45,96000000
1717,2016_HS3433000005,2016_HH16340007,2,2,1,1,6,3,1,39.6,1,1,1,3,2,1,3,1,5,13775.32,67,12000000
1718,2016_HS3433000006,2016_HH11340011,2,2,1,1,6,1,2,36.3,2,1,1,3,2,3,3,5,1,16305.18,45,42000000
1719,2016_HS3433000007,2016_HH11340012,2,2,1,1,6,1,5,39.6,1,1,1,5,1,3,4,2,5,6694.190134,67,18000000
1720,2016_HS3433000008,2016_HH11340013,2,2,1,1,6,1,2,69.3,3,1,1,8,1,3,4,3,2,3880.48,67,18000000
1721,2016_HS3433000009,2016_HH13340019,2,2,3,1,5,1,5,89.1,3,1,2,12,1,3,3,4,1,10637.73,45,54000000
1722,2016_HS3433000010,2016_HH16340008,2,2,3,5,3,1,5,125.4,3,1,2,10,1,3,4,2,3,4620.15,67,42000000
1723,2016_HS3433000011,2016_HH13340020,2,2,3,7,4,1,5,89.1,3,1,2,14,1,3,4,1,5,3211.99,67,12000000
1724,2016_HS3433000012,2016_HH13340021,2,2,3,8,4,1,5,125.4,3,1,2,14,1,3,3,4,1,5363.78,55,54000000
1725,2016_HS3433000013,2016_HH16340009,2,2,3,9,3,2,5,125.4,3,1,2,14,1,3,5,2,5,10065.48,55,25000000
1726,2016_HS3433000014,2016_HH13340022,2,2,3,10,5,1,5,125.4,3,1,2,16,1,3,4,4,1,16417.25,55,66000000
1727,2016_HS3433000015,2016_HH13340023,2,2,3,1,5,1,5,125.4,3,1,2,10,1,1,4,2,5,6721.75,67,12000000
1728,2016_HS3433000016,2016_HH13340024,2,2,3,2,4,1,5,125.4,3,1,2,16,1,3,4,2,4,9938.621768,67,25000000
1729,2016_HS3433000017,2016_HH13340025,2,2,3,5,4,1,5,125.4,3,1,2,16,1,3,4,4,1,10082.27,45,54000000
1730,2016_HS3433000018,2016_HH13340026,2,2,3,1,5,1,5,122.1,3,1,2,16,1,1,3,3,1,8503.78,55,25000000
1731,2016_HS3433000019,2016_HH13340027,2,2,3,3,4,1,5,125.4,3,1,2,16,1,3,4,3,2,16409.43,55,54000000
1732,2016_HS3433000020,2016_HH16340010,2,2,3,2,3,1,5,125.4,3,1,2,16,1,3,4,4,1,5071.936602,45,66000000
1733,2016_HS3433000021,2016_HH16340011,2,2,3,3,3,2,3,125.4,3,1,2,16,1,3,4,4,3,20917.58,45,54000000
1734,2016_HS3433000022,2016_HH16340012,2,2,3,3,3,2,5,125.4,3,1,2,16,1,1,4,3,1,5005.961411,45,66000000
1735,2016_HS3434000001,2016_HH13340029,2,2,1,1,6,1,5,99,3,1,1,16,5,3,3,2,5,14774.43,67,25000000
1736,2016_HS3434000002,2016_HH13340030,2,2,1,1,6,3,2,85.8,4,1,1,14,4,1,3,1,5,13153.64,67,12000000
1737,2016_HS3434000003,2016_HH13340031,2,2,1,1,6,1,3,69.3,3,1,1,8,4,3,3,2,3,28527.3,67,18000000
1738,2016_HS3434000004,2016_HH13340032,2,2,1,1,6,1,4,66,3,1,1,14,2,3,3,2,3,14263.09,67,18000000
1739,2016_HS3434000005,2016_HH13340033,2,2,1,1,6,4,5,79.2,2,1,1,7,2,3,3,2,4,12036.6,67,12000000
1740,2016_HS3434000006,2016_HH13340034,2,2,1,1,6,1,3,82.5,3,1,1,16,4,1,3,2,1,18082.5,67,42000000
1741,2016_HS3434000007,2016_HH14340002,2,2,1,1,6,1,4,115.5,3,1,1,7,4,3,3,2,3,21594.54,55,54000000
1742,2016_HS3434000008,2016_HH13340035,2,2,1,1,6,1,4,66,2,1,1,10,4,3,3,1,3,8782.16,67,12000000
1743,2016_HS3434000009,2016_HH13340036,2,2,1,1,6,2,1,99,3,1,1,19,4,1,3,3,3,18960.12,67,42000000
1744,2016_HS3434000010,2016_HH13340037,2,2,1,1,6,1,3,66,2,1,1,15,5,3,3,3,1,11946.08,67,25000000
1745,2016_HS3434000011,2016_HH13340038,2,2,1,1,6,1,6,99,3,1,2,14,4,3,3,6,3,25577.8,55,42000000
1746,2016_HS3434000012,2016_HH13340039,2,2,1,1,6,3,5,89.1,3,1,1,9,2,3,3,2,3,13852.82,55,42000000
1747,2016_HS3434000013,2016_HH13340040,2,2,1,1,6,1,4,69.3,3,1,1,6,2,3,3,2,3,19125.9,55,42000000
1748,2016_HS3434000014,2016_HH13340041,2,2,1,1,6,1,5,82.5,3,1,1,15,2,1,3,1,5,9724.73,55,12000000
1749,2016_HS3434000015,2016_HH15340002,2,2,2,3,5,3,5,79.2,3,1,1,10,2,3,3,3,1,8348.07,45,54000000
1750,2016_HS3434000016,2016_HH15340003,2,2,1,1,5,1,5,82.5,3,1,2,15,2,3,3,2,2,7180.08,35,25000000
1751,2016_HS3435000001,2016_HH13340051,2,2,1,1,6,1,4,99,3,1,1,14,2,1,3,3,3,14537.48,55,25000000
1752,2016_HS3435000002,2016_HH13340052,2,2,1,1,6,1,3,72.6,2,1,1,14,2,1,3,1,4,14308.72,67,12000000
1753,2016_HS3435000003,2016_HH13340053,2,2,1,1,6,1,3,66,3,1,1,12,4,1,3,4,3,15184.1,55,25000000
1754,2016_HS3438000001,2016_HH12340008,2,2,1,1,5,2,2,66,3,1,1,10,2,3,3,2,3,14833.32,67,25000000
1755,2016_HS3438000002,2016_HH16340035,2,2,2,1,4,2,5,82.5,3,1,1,8,2,1,3,5,1,11718.57,45,42000000
1756,2016_HS3438000003,2016_HH16340036,2,2,2,2,3,2,5,95.7,3,1,1,8,2,3,3,2,3,17380.96,67,42000000
1757,2016_HS3438000004,2016_HH12340009,2,2,2,3,4,1,4,95.7,3,1,2,8,1,3,3,3,3,8480.22,55,25000000
1758,2016_HS3438000005,2016_HH16340037,2,2,2,3,3,2,5,95.7,3,1,1,8,1,3,3,3,1,6549.52,55,54000000
1759,2016_HS3438000006,2016_HH16340038,2,2,2,4,4,2,5,82.5,3,1,1,8,2,1,3,5,1,9894.7,45,54000000
1760,2016_HS3438000007,2016_HH11340024,2,2,2,4,4,1,4,82.5,3,1,1,8,2,1,3,2,1,10436.62,35,18000000
1761,2016_HS3438000008,2016_HH16340039,2,2,2,1,3,2,5,95.7,3,1,1,8,2,1,3,2,1,10670.45,35,42000000
1762,2016_HS3438000009,2016_HH13340054,2,2,1,1,6,1,4,82.5,3,1,1,10,2,1,3,1,5,14228.74,67,12000000
1763,2016_HS3438000010,2016_HH13340055,2,2,1,1,6,2,3,56.1,3,1,1,6,2,1,3,2,2,17618.32,55,25000000
1764,2016_HS3438000011,2016_HH13340056,2,2,1,1,6,2,5,82.5,3,1,1,16,4,1,3,1,5,16526.51,67,12000000
1765,2016_HS3438000012,2016_HH13340057,2,2,1,1,6,1,3,82.5,3,1,1,15,2,3,3,2,3,18972.82,67,12000000
1766,2016_HS3438000013,2016_HH13340058,2,2,1,1,6,2,5,95.7,3,1,1,15,2,3,3,2,3,14896.96,67,12000000
1767,2016_HS3438000014,2016_HH13340059,2,2,1,1,6,3,1,82.5,3,1,2,16,2,1,3,2,5,15520.27,67,12000000
1768,2016_HS3438000015,2016_HH16340040,2,2,1,1,6,1,3,72.6,3,1,1,8,2,1,3,2,5,17758.5,67,25000000
1769,2016_HS3438000016,2016_HH16340041,2,2,1,1,6,1,3,59.4,2,1,1,8,2,1,3,1,3,14033.52,67,12000000
1770,2016_HS3438000017,2016_HH13340060,2,2,1,1,6,1,4,82.5,3,1,1,12,2,1,3,1,4,13645.66,67,12000000
1771,2016_HS3438000018,2016_HH13340061,2,2,1,1,6,1,2,59.4,2,1,1,12,2,1,5,1,2,17970.98,67,12000000
1772,2016_HS3438000019,2016_HH13340062,2,2,1,1,6,2,5,99,3,1,1,14,4,1,5,1,5,7736.56,67,12000000
1773,2016_HS3501100001,2016_HH11350041,3,2,1,1,6,2,2,56.1,2,1,1,4,1,1,4,2,1,14330.64,55,54000000
1774,2016_HS3501100002,2016_HH11350042,3,2,1,1,6,3,2,75.9,4,1,1,8,1,3,4,2,3,7647.435225,45,42000000
1775,2016_HS3501100003,2016_HH11350043,3,2,1,1,6,3,3,69.3,3,1,1,8,1,3,4,4,1,13396.83,45,54000000
1776,2016_HS3501100004,2016_HH11350044,3,2,1,1,6,1,5,105.6,3,1,1,6,2,3,3,1,1,10956.89,55,25000000
1777,2016_HS3501100005,2016_HH11350045,3,2,3,3,4,2,3,72.6,3,1,1,8,1,3,4,2,1,15312.79,35,12000000
1778,2016_HS3501100006,2016_HH15350020,3,2,3,10,3,1,6,85.8,3,1,2,5,1,3,4,4,1,11180.08,55,78000000
1779,2016_HS3501100007,2016_HH12350015,3,2,3,1,5,1,4,75.9,3,1,1,8,1,3,4,3,3,11832.61,45,42000000
1780,2016_HS3501100008,2016_HH11350046,3,2,3,12,4,1,4,75.9,3,1,1,8,1,1,4,3,1,13399.62,35,54000000
1781,2016_HS3501100009,2016_HH11350047,3,2,3,5,4,1,4,75.9,3,1,1,8,1,3,4,4,1,14312.73,45,25000000
1782,2016_HS3501100010,2016_HH11350048,3,2,3,7,4,1,4,75.9,3,1,1,8,1,3,4,3,1,14833.72,45,18000000
1783,2016_HS3501100011,2016_HH12350016,3,2,3,8,4,1,4,75.9,3,1,1,9,1,3,4,4,1,17122.23,55,25000000
1784,2016_HS3501100012,2016_HH11350049,3,2,3,1,5,1,4,75.9,3,1,1,8,1,1,4,2,1,22977.73,45,18000000
1785,2016_HS3501100013,2016_HH11350050,3,2,3,1,5,1,4,75.9,3,1,1,8,1,1,4,3,1,14184.68,45,54000000
1786,2016_HS3501100014,2016_HH16350001,3,2,3,4,2,3,4,49.5,2,1,1,8,1,3,4,2,3,8344.79,55,18000000
1787,2016_HS3501100015,2016_HH16350002,3,2,1,2,5,3,5,66,2,1,1,8,1,3,4,2,3,10457.87,55,54000000
1788,2016_HS3501100016,2016_HH15350021,3,2,3,13,3,1,4,105.6,3,1,2,5,1,3,4,4,1,6491.08,55,78000000
1789,2016_HS3501100017,2016_HH11350051,3,2,3,1,5,3,5,132,4,1,2,7,1,3,4,5,3,13241.33,55,54000000
1790,2016_HS3501100018,2016_HH11350052,3,2,3,19,4,3,5,132,4,1,2,7,1,3,4,1,1,5914.59,67,42000000
1791,2016_HS3501100019,2016_HH11350053,3,2,3,20,4,3,5,132,4,1,2,7,1,3,4,5,5,14579.93,67,54000000
1792,2016_HS3501100020,2016_HH11350054,3,2,3,21,5,3,5,132,4,1,2,7,1,3,4,2,5,10927.35,67,25000000
1793,2016_HS3501100021,2016_HH11350055,3,2,3,3,4,3,5,132,4,1,2,7,1,3,4,1,3,12592.1,35,42000000
1794,2016_HS3501100022,2016_HH11350056,3,2,3,3,4,3,5,132,4,1,2,7,1,3,4,2,3,11279.54,35,25000000
1795,2016_HS3501100023,2016_HH11350057,3,2,3,7,3,3,5,132,4,1,2,7,1,3,4,2,1,8949.99,35,42000000
1796,2016_HS3501100024,2016_HH11350058,3,2,3,2,3,2,2,72.6,3,1,1,8,1,3,4,4,1,22210.41,45,25000000
1797,2016_HS3501100025,2016_HH15350022,3,2,3,8,3,1,4,89.1,3,1,1,16,1,3,4,5,4,6191.8,67,54000000
1798,2016_HS3501100026,2016_HH15350023,3,2,3,6,2,1,5,105.6,3,1,1,5,1,3,4,3,3,16476.12,55,42000000
1799,2016_HS3501100027,2016_HH15350024,3,2,3,1,2,1,5,66,2,1,1,3,1,1,4,5,3,23572.50884,45,66000000
1800,2016_HS3501100028,2016_HH16350003,3,2,3,1,5,2,2,72.6,3,1,1,8,1,1,4,3,1,10791.53,35,25000000
1801,2016_HS3501100029,2016_HH16350004,3,2,3,2,5,2,2,72.6,3,1,1,8,1,1,4,3,1,11822.55,35,25000000
1802,2016_HS3501100030,2016_HH16350005,3,2,3,2,5,2,2,72.6,3,1,1,8,1,3,4,4,1,17084.35,45,25000000
1803,2016_HS3501100031,2016_HH16350006,3,2,3,2,5,2,2,72.6,3,1,1,8,1,3,4,3,1,12560.08,45,25000000
1804,2016_HS3501100032,2016_HH16350007,3,2,3,3,5,2,2,72.6,3,1,1,8,1,1,4,2,1,10613.16,25,18000000
1805,2016_HS3501200001,2016_HH11350030,3,2,1,2,5,1,4,125.4,3,1,2,5,2,3,3,1,1,12876.37,45,25000000
1806,2016_HS3501200002,2016_HH11350031,3,2,1,1,5,1,4,122.1,3,1,2,5,2,3,3,2,1,8583.15,67,25000000
1807,2016_HS3501200003,2016_HH12350014,3,2,1,1,5,4,4,33,1,1,1,7,1,1,4,2,1,7410.06,45,25000000
1808,2016_HS3501200004,2016_HH11350032,3,2,2,2,4,4,4,26.4,1,1,1,2,1,3,4,1,1,9958.25,35,25000000
1809,2016_HS3501200006,2016_HH11350033,3,2,1,3,5,4,4,33,1,1,1,6,1,3,4,2,1,8091.56,55,18000000
1810,2016_HS3501200007,2016_HH11350034,3,2,1,3,4,4,4,33,1,1,1,5,1,1,4,2,1,7077.37,45,25000000
1811,2016_HS3501200008,2016_HH11350035,3,2,1,3,4,4,4,33,1,1,1,6,1,1,4,1,1,7269.02,25,12000000
1812,2016_HS3501200009,2016_HH11350036,3,2,1,1,6,2,5,82.5,3,1,2,8,2,1,3,2,1,7465.54,35,18000000
1813,2016_HS3501200010,2016_HH11350037,3,2,1,1,6,2,2,79.2,3,1,2,8,2,1,3,2,1,11545.74,45,18000000
1814,2016_HS3501200011,2016_HH11350038,3,2,1,1,6,2,5,108.9,3,1,1,5,2,3,3,4,5,11998.16,45,42000000
1815,2016_HS3501200012,2016_HH11350039,3,2,1,1,6,2,4,92.4,3,1,1,10,2,1,3,2,1,9761.24,35,18000000
1816,2016_HS3501200013,2016_HH11350040,3,2,1,1,6,2,2,62.7,2,1,1,4,1,1,3,2,2,2749.72,67,18000000
1817,2016_HS3502000001,2016_HH12350001,3,2,3,2,4,1,4,79.2,3,1,1,8,1,3,4,4,1,8484.73,55,25000000
1818,2016_HS3502000002,2016_HH12350002,3,2,3,3,4,1,4,79.2,3,1,1,7,1,1,4,3,1,7667.118411,55,25000000
1819,2016_HS3502000003,2016_HH11350003,3,2,1,1,6,1,2,75.9,3,1,2,6,5,3,3,2,1,13143.54,45,25000000
1820,2016_HS3502000004,2016_HH12350003,3,2,1,1,5,4,2,89.1,3,1,1,8,4,3,3,2,1,45210.83,45,42000000
1821,2016_HS3502000005,2016_HH11350004,3,2,1,1,6,4,5,62.7,2,1,1,15,4,3,3,3,5,27001.88,67,25000000
1822,2016_HS3502000006,2016_HH11350005,3,2,2,2,4,2,5,62.7,2,1,1,4,1,3,4,4,1,3611.94,55,42000000
1823,2016_HS3502000007,2016_HH13350001,3,2,2,3,4,1,5,79.2,3,1,1,8,1,3,4,2,3,8642.49,67,42000000
1824,2016_HS3502000008,2016_HH11350006,3,2,2,1,5,3,5,62.7,2,1,1,3,1,1,4,3,1,7459.86,45,25000000
1825,2016_HS3502000009,2016_HH11350007,3,2,2,1,5,1,6,62.7,2,1,1,8,1,3,4,4,3,8766.03,55,12000000
1826,2016_HS3502000010,2016_HH11350008,3,2,2,3,4,2,5,62.7,2,1,1,3,1,3,4,2,1,5599.25,35,18000000
1827,2016_HS3502000011,2016_HH11350009,3,2,2,3,4,1,5,62.7,2,1,1,4,1,1,4,1,3,6900.46,67,25000000
1828,2016_HS3502000012,2016_HH11350010,3,2,2,4,4,3,5,62.7,2,1,1,7,1,1,4,4,2,6027.69,45,25000000
1829,2016_HS3502000013,2016_HH11350011,3,2,2,2,4,2,5,62.7,2,1,1,5,1,1,4,4,1,7762.32,67,25000000
1830,2016_HS3502000014,2016_HH11350012,3,2,2,3,4,1,5,62.7,2,1,1,4,1,1,4,3,5,6665.16,67,42000000
1831,2016_HS3502000015,2016_HH11350013,3,2,2,1,5,3,5,62.7,2,1,1,3,1,3,4,4,1,6830.66,45,42000000
1832,2016_HS3502000016,2016_HH11350014,3,2,2,1,5,1,5,62.7,2,1,1,3,1,1,4,4,1,10380.15,55,42000000
1833,2016_HS3502000017,2016_HH14350001,3,2,2,1,5,1,4,115.5,3,1,2,8,1,3,4,2,1,10147.21,55,25000000
1834,2016_HS3502000018,2016_HH14350002,3,2,2,3,4,1,4,115.5,3,1,2,8,1,3,4,4,1,10484.12,55,25000000
1835,2016_HS3502000019,2016_HH14350003,3,2,2,3,5,1,4,115.5,3,1,2,6,1,3,4,3,1,11136.62,45,42000000
1836,2016_HS3502000020,2016_HH14350004,3,2,2,4,5,1,4,125.4,3,1,2,8,1,3,4,2,1,12478.44,45,25000000
1837,2016_HS3502000021,2016_HH12350004,3,2,3,1,4,1,5,79.2,3,1,1,6,1,3,3,4,1,4666.31,35,25000000
1838,2016_HS3503000001,2016_HH12350012,3,2,2,1,5,4,4,79.2,2,1,1,6,4,3,3,2,1,34708.95,67,42000000
1839,2016_HS3503000002,2016_HH14350011,3,2,3,1,4,1,3,49.5,2,0,1,10,1,1,3,2,1,8727.42,55,25000000
1840,2016_HS3504000001,2016_HH12350017,3,2,1,1,5,4,4,105.6,2,1,1,7,4,3,3,2,1,20883.4,45,42000000
1841,2016_HS3504000002,2016_HH12350018,3,2,1,2,4,4,4,105.6,2,1,1,16,4,1,3,2,1,26202.82,55,25000000
1842,2016_HS3505000001,2016_HH11350015,3,2,1,1,6,1,4,82.5,3,1,1,8,2,3,3,1,5,10273.94,67,12000000
1843,2016_HS3505000002,2016_HH12350006,3,2,1,1,6,4,4,105.6,4,1,2,5,2,3,3,3,1,10293.9,45,42000000
1844,2016_HS3505000003,2016_HH11350016,3,2,1,1,6,2,4,108.9,4,1,1,5,2,3,3,2,1,10552.13,55,25000000
1845,2016_HS3505000004,2016_HH11350017,3,2,1,1,6,4,5,69.3,3,1,1,6,2,3,3,2,1,10902.75,45,25000000
1846,2016_HS3505000005,2016_HH11350018,3,2,1,1,6,4,4,108.9,4,1,1,5,2,1,3,2,1,12493.77,35,25000000
1847,2016_HS3505000006,2016_HH11350019,3,2,1,1,6,3,1,108.9,3,1,1,7,2,3,3,6,1,10896.55,35,25000000
1848,2016_HS3505000007,2016_HH12350007,3,2,1,1,6,3,2,49.5,2,1,1,3,2,1,3,4,2,11567.66,45,12000000
1849,2016_HS3505000008,2016_HH11350020,3,2,1,1,6,1,4,75.9,4,1,2,8,2,3,3,2,1,8466.03,67,18000000
1850,2016_HS3506000001,2016_HH15350002,3,2,1,1,6,3,2,49.5,1,0,1,2,5,1,3,1,5,11699.25,67,12000000
1851,2016_HS3506000002,2016_HH15350003,3,2,1,1,6,1,3,33,1,0,1,4,5,1,3,1,5,14145.12,67,12000000
1852,2016_HS3506000003,2016_HH12350005,3,2,1,1,6,3,3,29.7,1,0,1,2,5,1,3,1,5,9025.22,67,18000000
1853,2016_HS3506000004,2016_HH15350004,3,2,1,1,6,3,3,56.1,1,1,1,2,5,1,3,5,1,16368.68,55,42000000
1854,2016_HS3506000005,2016_HH15350005,3,2,1,1,6,2,3,66,2,1,1,4,2,1,5,3,5,7440.83,67,12000000
1855,2016_HS3506000006,2016_HH15350006,3,2,1,1,6,2,5,99,3,1,2,5,2,3,3,2,1,9040.58,35,18000000
1856,2016_HS3506000007,2016_HH15350007,3,2,1,1,6,4,3,49.5,2,1,1,4,2,1,3,1,5,6654.53,67,12000000
1857,2016_HS3531000001,2016_HH14350006,3,2,3,1,5,2,4,99,2,1,1,5,2,1,3,2,3,8514.35,55,25000000
1858,2016_HS3531000002,2016_HH14350007,3,2,3,2,4,2,4,99,2,1,1,5,2,1,3,1,1,9368.35,25,18000000
1859,2016_HS3531000003,2016_HH14350008,3,2,3,2,4,2,4,99,2,1,1,5,2,1,3,1,2,8455.12,55,12000000
1860,2016_HS3531000004,2016_HH14350009,3,2,3,3,4,2,4,99,2,1,1,5,2,1,3,1,2,9696.96,67,12000000
1861,2016_HS3531000005,2016_HH14350010,3,2,3,4,4,4,4,99,2,1,1,5,2,1,3,2,1,9095.08,45,25000000
1862,2016_HS3531000006,2016_HH13350002,3,2,1,1,6,2,1,92.4,3,1,1,8,2,1,3,2,1,8282.02,45,18000000
1863,2016_HS3531000007,2016_HH12350008,3,2,1,1,6,4,5,125.4,3,1,2,5,2,1,3,3,1,13103.91,55,25000000
1864,2016_HS3531000008,2016_HH12350009,3,2,1,1,6,2,3,75.9,3,1,2,6,2,1,3,4,1,13243.75,55,54000000
1865,2016_HS3531000009,2016_HH12350010,3,2,1,1,6,2,4,82.5,4,1,1,8,2,3,3,4,3,16850.99,35,42000000
1866,2016_HS3531000010,2016_HH12350011,3,2,1,1,6,3,3,125.4,3,1,2,6,2,1,3,2,1,11376.81,67,42000000
1867,2016_HS3531000011,2016_HH11350025,3,2,1,1,6,2,2,125.4,4,1,2,6,1,1,3,4,1,3735.35,45,25000000
1868,2016_HS3533000001,2016_HH15350008,3,2,1,1,6,1,2,115.5,3,1,1,2,1,1,3,4,1,6638.33,45,25000000
1869,2016_HS3533000002,2016_HH15350009,3,2,1,1,6,2,5,132,3,1,2,6,1,1,3,4,1,6426.7,45,25000000
1870,2016_HS3533000003,2016_HH15350010,3,2,1,1,6,2,2,82.5,3,1,1,2,1,1,3,2,3,6399.26,45,42000000
1871,2016_HS3533000004,2016_HH15350011,3,2,3,2,4,2,3,82.5,2,1,2,2,1,3,3,4,1,4377.02,45,42000000
1872,2016_HS3533000005,2016_HH15350012,3,2,3,3,4,2,3,82.5,3,1,1,1,1,1,3,4,1,6553.43,45,25000000
1873,2016_HS3533000006,2016_HH15350013,3,2,3,1,4,2,3,82.5,3,1,1,2,1,1,3,4,1,7171.79,45,42000000
1874,2016_HS3533000007,2016_HH15350014,3,2,3,1,4,1,3,82.5,2,1,1,2,1,3,3,4,1,4572.4,45,54000000
1875,2016_HS3533000008,2016_HH15350015,3,2,3,3,4,2,4,82.5,3,1,1,2,1,1,3,4,1,6257.56,45,25000000
1876,2016_HS3533000009,2016_HH15350016,3,2,3,10,4,2,5,92.4,3,1,2,2,1,3,3,2,1,3972.01,35,42000000
1877,2016_HS3533000010,2016_HH15350017,3,2,3,1,4,2,5,82.5,3,1,2,6,1,3,5,4,1,4968.36,45,42000000
1878,2016_HS3533000011,2016_HH15350018,3,2,3,1,4,2,3,82.5,3,1,1,1,1,1,3,4,3,6022.04,55,54000000
1879,2016_HS3534000001,2016_HH11350026,3,2,1,1,6,3,1,46.2,2,1,1,3,1,1,3,4,5,7564.76,55,18000000
1880,2016_HS3534000002,2016_HH11350027,3,2,1,1,6,1,2,33,1,1,1,8,1,1,3,1,1,3667.15,35,12000000
1881,2016_HS3534000003,2016_HH11350028,3,2,1,1,6,4,1,42.9,1,1,1,4,5,1,3,3,5,23505.39795,55,18000000
1882,2016_HS3534000004,2016_HH11350029,3,2,1,1,6,4,2,46.2,2,1,1,3,1,1,3,1,1,5944.32,35,18000000
1883,2016_HS3534000005,2016_HH12350013,3,2,1,1,6,1,2,79.2,3,1,2,10,1,1,3,1,1,5237.358169,35,18000000
1884,2016_HS3537000001,2016_HH15350001,3,2,1,1,6,1,1,66,3,1,1,10,5,3,5,3,1,20334.92,45,54000000
1885,2016_HS3537000002,2016_HH11350001,3,2,1,1,6,3,1,46.2,2,1,1,3,5,3,3,1,1,13319.1,67,18000000
1886,2016_HS3537000003,2016_HH11350002,3,2,1,1,6,3,1,49.5,2,1,1,8,5,3,3,4,5,22699.82,55,18000000
1887,2016_HS3538000001,2016_HH11350021,3,2,3,11,4,2,4,99,3,1,2,5,1,3,4,4,1,12431.09,45,42000000
1888,2016_HS3538000002,2016_HH11350022,3,2,3,13,4,2,4,99,3,1,2,5,2,3,3,4,1,12107.82,45,25000000
1889,2016_HS3538000003,2016_HH11350023,3,2,3,5,5,2,4,99,3,1,2,5,2,1,3,2,1,9896.54,55,18000000
1890,2016_HS3538000004,2016_HH11350024,3,2,3,6,4,2,4,99,3,1,2,5,2,3,3,6,1,14165.18,55,54000000
1891,2016_HS3538000005,2016_HH14350005,3,2,3,7,4,1,4,62.7,2,1,1,5,1,3,4,2,1,12784.74,55,25000000
1892,2016_HS3601000001,2016_HH13360006,3,2,1,1,6,3,5,105.6,3,1,1,12,1,3,3,4,3,9223.55,45,54000000
1893,2016_HS3601000002,2016_HH11360016,3,2,3,13,4,1,4,108.9,3,1,2,7,1,3,4,4,1,16944.48,45,42000000
1894,2016_HS3601000003,2016_HH11360017,3,2,3,14,4,1,4,125.4,3,1,2,7,1,1,4,2,1,16416.18,55,25000000
1895,2016_HS3601000004,2016_HH11360018,3,2,3,14,4,1,4,122.1,3,1,2,7,1,3,4,4,1,14619.2,45,54000000
1896,2016_HS3601000005,2016_HH11360019,3,2,3,3,4,1,4,122.1,3,1,2,7,1,3,4,2,4,15624.99,67,42000000
1897,2016_HS3601000006,2016_HH11360020,3,2,3,7,4,1,4,108.9,3,1,2,7,1,3,4,1,3,16069.53,55,42000000
1898,2016_HS3601000007,2016_HH11360021,3,2,2,1,5,4,4,75.9,2,1,1,5,1,3,4,2,5,12344.45,55,42000000
1899,2016_HS3601000008,2016_HH11360022,3,2,2,4,5,4,4,72.6,3,1,1,10,1,3,4,2,5,16960.44,67,25000000
1900,2016_HS3601000009,2016_HH11360023,3,2,2,2,4,4,4,85.8,3,1,1,8,1,1,4,3,1,7317.53,45,25000000
1901,2016_HS3601000010,2016_HH11360024,3,2,2,4,5,4,4,95.7,3,1,1,10,1,3,4,2,3,6589.88,35,25000000
1902,2016_HS3601000011,2016_HH11360025,3,2,2,4,5,4,4,105.6,4,1,2,6,1,1,4,4,1,14739.06,45,42000000
1903,2016_HS3601000012,2016_HH11360026,3,2,1,1,5,2,4,92.4,3,1,2,10,1,3,4,4,5,7908.9,55,42000000
1904,2016_HS3601000013,2016_HH13360007,3,2,3,4,4,1,4,62.7,2,1,1,8,1,1,4,3,1,6568.66,35,25000000
1905,2016_HS3601000014,2016_HH11360027,3,2,3,14,4,1,4,62.7,2,1,1,3,2,3,4,2,1,7649.89,45,25000000
1906,2016_HS3601000015,2016_HH11360028,3,2,3,14,4,1,4,49.5,2,1,1,3,2,1,4,4,1,10797.1662,25,42000000
1907,2016_HS3601000016,2016_HH11360029,3,2,3,2,4,1,4,62.7,2,1,1,3,2,1,4,5,1,7530.38,45,25000000
1908,2016_HS3601000017,2016_HH11360030,3,2,3,3,4,1,4,62.7,2,1,1,3,2,1,4,1,1,11372.11333,67,12000000
1909,2016_HS3601000018,2016_HH11360031,3,2,3,3,4,1,4,62.7,2,1,1,3,2,3,4,3,1,9128.966667,45,18000000
