,id_hs,id_hh,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,cat_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_age,cat_mhh_occu,cat_hh_ann_incm,num_tot_energy_heat
1182,2016_HS3105000011,2016_HH13310032,1,2,3,5,3,2,5,85.8,3,1,2,12,1,1,4,4,2,1,4,11106.157898000001
1183,2016_HS3105000012,2016_HH13310033,1,2,3,4,4,2,5,99.0,3,1,2,14,1,3,4,3,2,1,5,13325.154806
1184,2016_HS3105000013,2016_HH13310034,1,2,3,10,3,1,5,79.19999999999997,3,1,2,6,1,3,4,4,2,1,5,13906.391163
1185,2016_HS3105000014,2016_HH13310035,1,2,3,4,5,3,4,99.0,3,1,2,20,1,3,4,4,2,1,4,11021.59
1186,2016_HS3105000015,2016_HH13310036,1,2,3,2,4,1,4,49.5,2,1,1,8,1,3,4,5,2,3,4,13503.77
1187,2016_HS3105000016,2016_HH13310037,1,2,3,3,3,3,4,49.5,2,1,1,8,1,3,4,4,2,1,4,19284.92
1188,2016_HS3105000017,2016_HH13310038,1,2,3,1,5,2,4,79.19999999999997,3,1,1,6,1,3,4,4,2,3,4,9972.71
1189,2016_HS3105000018,2016_HH13310039,1,2,3,2,2,2,6,82.5,3,1,2,6,1,3,4,3,2,3,5,12330.12
1190,2016_HS3105000019,2016_HH13310040,1,2,3,2,2,1,5,108.9,3,1,2,10,3,3,4,3,2,1,4,14073.821101
1191,2016_HS3105000020,2016_HH13310041,1,2,3,10,5,1,6,148.5,4,1,2,16,3,1,4,1,2,3,5,12501.554490999999
1192,2016_HS3105000021,2016_HH11310014,1,2,3,5,4,3,6,105.6,3,1,2,8,3,1,4,6,2,1,5,6649.5950279
1193,2016_HS3105000022,2016_HH13310042,1,2,2,2,2,3,4,95.7,3,1,2,8,1,3,4,5,2,1,5,14956.623736000001
1194,2016_HS3105000023,2016_HH13310043,1,2,2,2,3,1,5,59.4,2,1,1,4,1,3,4,3,2,1,2,10925.96
1195,2016_HS3105000024,2016_HH13310044,1,2,3,8,3,1,4,56.1,2,1,1,4,1,3,4,3,2,3,2,14058.593794
1196,2016_HS3105000025,2016_HH13310045,1,2,3,3,3,1,4,181.5,4,1,2,28,3,3,4,4,2,3,6,15374.34994
1197,2016_HS3106000001,2016_HH12310020,1,2,2,0,4,3,3,66.0,2,1,1,6,2,1,3,3,2,1,2,6532.12
1198,2016_HS3106000002,2016_HH12310021,1,2,2,3,4,3,3,108.9,3,1,1,6,2,3,3,3,2,1,3,8434.77
1199,2016_HS3106000003,2016_HH12310022,1,2,2,3,4,2,3,49.5,2,1,1,3,2,3,3,3,2,1,3,9346.75
1200,2016_HS3106000004,2016_HH12310023,1,2,1,5,5,2,3,59.4,2,1,1,7,2,1,3,4,2,1,4,9818.17
1201,2016_HS3106000005,2016_HH12310024,1,2,2,0,5,4,3,59.4,2,1,1,6,2,3,3,1,2,1,3,9491.26
1202,2016_HS3106000006,2016_HH13310010,1,2,3,16,2,2,5,105.6,3,1,2,12,1,2,4,3,2,1,6,13880.39
1203,2016_HS3106000007,2016_HH13310011,1,2,3,14,4,1,3,99.0,3,1,2,11,1,3,4,3,2,3,4,12086.71
1204,2016_HS3106000008,2016_HH13310012,1,2,3,3,2,2,3,69.3,2,1,1,10,1,3,4,4,2,1,5,11838.885322
1205,2016_HS3106000009,2016_HH12310025,1,2,1,2,5,2,2,82.5,3,1,2,8,2,3,3,2,2,1,1,8547.61
1206,2016_HS3106000010,2016_HH12310026,1,2,2,1,4,3,3,33.0,1,1,1,5,2,3,3,1,3,1,4,8430.58
1207,2016_HS3106000011,2016_HH13310013,1,2,3,13,4,2,3,69.3,2,1,1,6,1,3,4,3,2,1,5,2403.384282
1208,2016_HS3107000001,2016_HH13310105,1,2,3,8,3,2,5,112.2,3,1,2,10,1,3,4,2,3,5,3,5841.78
1209,2016_HS3107000002,2016_HH11310050,1,2,2,1,5,4,3,82.5,3,1,1,8,2,1,3,2,2,1,4,10571.59
1210,2016_HS3107000003,2016_HH12310060,1,2,1,2,5,2,3,69.3,3,1,1,8,2,3,3,3,2,1,3,10658.86
1211,2016_HS3107000004,2016_HH11310051,1,2,1,2,5,2,3,79.19999999999997,3,1,1,8,2,3,3,4,2,1,4,10550.41
1212,2016_HS3107000005,2016_HH12310061,1,2,1,2,5,2,3,82.5,3,1,1,10,2,3,3,3,2,1,3,10552.67
1213,2016_HS3107000006,2016_HH12310062,1,2,1,1,6,3,3,82.5,3,1,1,8,2,1,3,3,2,1,4,10200.53
1214,2016_HS3107000007,2016_HH13310106,1,2,1,4,5,1,5,66.0,2,1,1,10,1,3,4,5,2,1,5,12470.44
1215,2016_HS3107000008,2016_HH11310052,1,2,1,1,6,4,1,125.4,4,1,2,7,2,3,3,3,2,3,3,14579.19
1216,2016_HS3107000009,2016_HH11310053,1,2,1,1,6,1,5,178.2,4,1,2,7,4,1,3,2,2,1,6,12292.07
1217,2016_HS3108000001,2016_HH14310013,1,2,2,2,4,1,5,72.6,2,1,1,8,1,1,4,4,2,1,4,6546.17
1218,2016_HS3108000002,2016_HH12310032,1,2,2,2,4,3,5,72.6,2,1,1,8,1,3,4,3,2,1,4,14897.03
1219,2016_HS3108000003,2016_HH14310014,1,2,2,1,5,1,5,72.6,2,1,1,8,1,1,4,2,3,1,2,4793.88
1220,2016_HS3108000004,2016_HH11310011,1,2,2,2,4,3,5,66.0,2,1,1,8,1,3,4,5,2,1,4,13747.16
1221,2016_HS3108000005,2016_HH11310012,1,2,2,2,4,3,5,75.89999999999998,3,1,2,8,1,1,4,3,3,1,2,18180.77
1222,2016_HS3108000006,2016_HH14310015,1,2,2,3,4,1,5,72.6,2,1,1,8,1,1,4,3,2,1,2,12749.91
1223,2016_HS3108000007,2016_HH11310013,1,2,3,12,4,3,5,69.3,3,1,2,7,1,3,4,4,2,1,3,21322.0
1224,2016_HS3109100001,2016_HH13310065,1,2,2,2,4,1,5,66.0,2,1,1,6,1,3,4,4,2,1,6,15649.08
1225,2016_HS3109100002,2016_HH11310036,1,2,2,2,5,3,3,92.4,3,1,2,10,2,3,3,2,2,3,2,11168.57
1226,2016_HS3109100003,2016_HH11310037,1,2,2,1,5,3,5,85.8,3,1,1,8,1,3,4,2,2,5,3,5355.876908
1227,2016_HS3109100004,2016_HH13310066,1,2,3,12,4,1,4,69.3,2,1,1,6,3,3,4,4,2,1,5,7946.7125498
1228,2016_HS3109200001,2016_HH13310064,1,2,3,2,4,1,5,82.5,3,1,2,8,3,3,4,4,2,1,7,4856.7469921
1229,2016_HS3109200002,2016_HH12310055,1,2,2,2,3,4,5,39.6,1,1,1,7,1,1,4,2,2,1,2,5608.246561
1230,2016_HS3109200003,2016_HH12310056,1,2,1,1,6,1,3,23.1,1,1,1,2,1,1,4,3,2,1,2,10880.99
1231,2016_HS3109200004,2016_HH12310057,1,2,1,1,6,3,3,29.7,1,0,1,2,2,1,3,2,3,1,2,9572.7
1232,2016_HS3110100001,2016_HH11310001,1,2,1,1,5,1,2,23.1,1,1,1,2,1,1,4,2,2,1,3,21489.066431
1233,2016_HS3110100002,2016_HH14310001,1,2,1,1,5,2,5,112.2,4,1,2,14,1,3,4,4,2,1,6,20003.98
1234,2016_HS3110100003,2016_HH12310001,1,2,1,2,5,3,5,105.6,4,1,2,7,1,3,4,4,2,3,4,6627.4
1235,2016_HS3110100004,2016_HH11310002,1,2,1,1,5,1,5,148.5,4,1,2,24,1,3,4,2,2,3,3,19341.12242
1236,2016_HS3110100005,2016_HH12310002,1,2,1,1,5,4,5,207.9,4,1,2,14,1,1,4,5,2,3,6,16293.575264
1237,2016_HS3110100006,2016_HH12310003,1,2,1,1,5,1,5,125.4,4,1,2,9,1,1,4,4,2,3,5,15177.38
1238,2016_HS3110100007,2016_HH12310004,1,2,1,2,5,3,5,224.4,4,1,2,15,1,3,4,4,2,1,5,20725.95
1239,2016_HS3110100008,2016_HH12310005,1,2,1,1,5,3,4,198.0,4,1,2,15,1,3,4,2,3,5,4,20435.4
1240,2016_HS3110100009,2016_HH11310003,1,2,2,2,3,3,5,49.5,2,1,1,3,1,1,4,1,2,5,3,3114.349772
1241,2016_HS3110100010,2016_HH12310006,1,2,2,2,4,3,6,85.8,4,1,2,8,1,3,4,4,2,1,5,13921.59
1242,2016_HS3110100011,2016_HH12310007,1,2,2,3,5,3,5,69.3,3,1,2,8,1,3,4,4,2,5,3,10217.705228
1243,2016_HS3110100012,2016_HH12310008,1,2,1,1,5,1,2,72.6,4,1,1,8,1,1,4,2,2,1,2,12318.59
1244,2016_HS3110100013,2016_HH11310004,1,2,1,1,6,2,2,125.4,4,1,2,8,4,3,3,2,3,5,3,20814.97
1245,2016_HS3110100014,2016_HH14310002,1,2,2,2,4,2,5,92.4,3,1,2,10,1,3,4,4,2,2,5,13174.93
1246,2016_HS3110100015,2016_HH14310003,1,2,2,2,2,2,5,92.4,3,1,2,8,1,3,4,3,2,1,4,12691.87
1247,2016_HS3110100016,2016_HH14310004,1,2,2,1,4,2,4,89.1,3,1,1,8,1,1,4,2,3,2,2,9805.67
1248,2016_HS3110100017,2016_HH11310005,1,2,2,2,2,3,3,89.1,3,1,1,8,1,3,4,4,2,1,4,12922.04
1249,2016_HS3110100018,2016_HH11310006,1,2,2,3,5,3,3,85.8,3,1,1,10,1,3,4,3,2,2,2,11241.99
1250,2016_HS3110100019,2016_HH12310009,1,2,2,1,5,4,3,79.19999999999997,2,1,1,8,1,1,4,3,2,1,4,13660.78
1251,2016_HS3110100020,2016_HH11310007,1,2,2,2,2,3,3,95.7,3,1,1,8,1,3,4,4,2,1,4,15975.61
1252,2016_HS3110100021,2016_HH12310010,1,2,3,13,2,2,4,36.3,1,1,1,2,3,3,4,2,2,5,2,3717.21
1253,2016_HS3110100022,2016_HH12310011,1,2,3,14,4,2,4,56.1,2,1,1,3,3,3,4,3,2,1,4,2721.171391
1254,2016_HS3110100023,2016_HH12310012,1,2,3,11,2,4,4,122.1,3,1,1,12,3,3,4,4,2,1,7,5360.84
1255,2016_HS3110100024,2016_HH14310005,1,2,3,11,4,1,6,66.0,2,1,1,4,3,3,4,4,2,1,5,4451.34
1256,2016_HS3110300001,2016_HH13310002,1,2,3,8,2,3,4,62.7,2,1,1,8,3,1,4,3,2,1,4,8953.6253426
1257,2016_HS3110300002,2016_HH14310006,1,2,1,2,5,1,5,108.9,4,1,1,13,1,3,4,3,3,3,5,11988.99
1258,2016_HS3110300003,2016_HH13310003,1,2,1,2,5,1,5,108.9,4,1,2,13,1,3,4,4,2,1,4,11846.3
1259,2016_HS3110300004,2016_HH13310004,1,2,3,15,4,2,4,92.4,3,1,1,6,3,3,4,2,2,3,3,13993.055338
1260,2016_HS3110300005,2016_HH13310005,1,2,1,2,2,2,5,82.5,3,1,1,8,1,1,4,4,2,1,4,7270.222106
1261,2016_HS3110300006,2016_HH12310013,1,2,3,3,3,2,4,85.8,3,1,1,8,3,3,4,2,2,1,4,6878.661345
1262,2016_HS3110400001,2016_HH12310014,1,2,1,1,6,1,4,108.9,3,1,1,4,4,1,3,2,2,1,4,21075.1
1263,2016_HS3110400002,2016_HH12310015,1,2,1,1,6,4,4,69.3,3,1,1,8,2,1,3,2,2,5,3,10718.76
1264,2016_HS3110400003,2016_HH12310016,1,2,1,1,5,3,3,108.9,3,1,1,4,4,1,3,3,2,1,4,16821.43
1265,2016_HS3110400004,2016_HH15310001,1,2,3,3,4,4,5,108.9,3,1,2,13,3,3,4,2,2,2,3,10227.59177
1266,2016_HS3110400005,2016_HH12310017,1,2,3,22,3,4,4,79.19999999999997,3,1,1,9,3,3,4,3,2,1,4,4141.96
1267,2016_HS3110400006,2016_HH12310018,1,2,3,13,4,4,4,105.6,3,1,2,7,3,1,4,2,2,1,4,6974.737529999999
1268,2016_HS3110400007,2016_HH12310019,1,2,3,6,3,4,4,105.6,3,1,2,10,3,3,4,2,2,2,4,5163.17
1269,2016_HS3110400008,2016_HH14310007,1,2,3,3,2,1,4,82.5,3,1,1,9,3,1,4,4,3,1,5,4106.91
1270,2016_HS3110400009,2016_HH14310008,1,2,3,13,2,2,4,85.8,3,1,1,10,3,1,4,2,3,5,2,6383.74
1271,2016_HS3110400010,2016_HH14310009,1,2,3,3,2,1,5,105.6,3,1,2,12,3,1,4,4,2,1,4,4496.33
1272,2016_HS3110400011,2016_HH13310006,1,2,3,10,2,1,5,184.8,5,1,2,18,3,3,4,3,2,3,7,11126.849545000001
1273,2016_HS3110400012,2016_HH13310007,1,2,3,13,2,1,3,85.8,3,1,1,10,3,3,4,3,3,5,1,11606.242936
1274,2016_HS3110400013,2016_HH13310008,1,2,3,4,4,2,4,128.7,4,1,2,12,3,1,4,5,2,1,6,14925.489796000002
1275,2016_HS3111000001,2016_HH13310009,1,2,3,10,2,2,4,148.5,4,1,2,19,3,1,4,3,2,5,3,20329.17018
1276,2016_HS3112000001,2016_HH12310028,1,2,1,1,5,3,3,59.4,2,1,1,3,2,1,3,1,2,5,2,11451.2
1277,2016_HS3112000002,2016_HH11310008,1,2,1,1,5,4,2,66.0,2,1,1,8,2,1,3,2,2,1,3,14614.03
1278,2016_HS3112000003,2016_HH12310029,1,2,1,2,5,3,2,62.7,2,1,1,6,2,3,3,1,2,5,4,16064.89
1279,2016_HS3112000004,2016_HH13310016,1,2,3,4,2,2,4,102.3,3,1,1,8,1,1,4,2,3,1,4,14894.07
1280,2016_HS3112000005,2016_HH13310017,1,2,3,16,4,1,5,108.9,3,1,2,14,1,3,4,5,2,3,7,6396.552315999999
1281,2016_HS3112000006,2016_HH12310030,1,2,2,1,6,3,3,99.0,3,1,2,4,2,3,3,4,2,5,4,11455.49
1282,2016_HS3113000001,2016_HH14310012,1,2,1,1,5,3,5,158.39999999999995,3,1,2,12,4,3,3,3,2,3,7,22309.69
1283,2016_HS3113000002,2016_HH13310021,1,2,3,4,2,1,5,79.19999999999997,3,1,2,10,1,3,4,4,2,1,3,15623.29
1284,2016_HS3113000003,2016_HH16310001,1,2,3,11,2,1,5,82.5,3,1,1,7,1,3,4,2,3,4,2,6251.7123862
1285,2016_HS3113000004,2016_HH13310022,1,2,3,14,3,1,4,79.19999999999997,3,1,2,8,1,3,4,3,2,1,5,12545.2
1286,2016_HS3113000005,2016_HH13310023,1,2,3,12,3,2,4,108.9,3,1,2,14,1,3,4,4,2,1,6,14946.18
1287,2016_HS3113000006,2016_HH13310024,1,2,3,5,3,1,5,82.5,3,1,1,8,1,1,4,2,2,1,3,14275.72
1288,2016_HS3115000001,2016_HH13310062,1,2,3,1,5,1,5,99.0,3,1,2,5,1,1,4,6,2,3,6,9801.36
1289,2016_HS3115000002,2016_HH13310063,1,2,2,1,5,2,4,92.4,2,1,1,12,1,3,4,4,2,1,6,14379.72
1290,2016_HS3115000003,2016_HH12310049,1,2,3,16,4,4,5,105.6,3,1,2,7,1,1,4,4,2,1,6,11945.199737
1291,2016_HS3115000004,2016_HH12310050,1,2,3,18,2,4,5,105.6,3,1,2,7,1,3,4,4,2,1,4,8435.96421
1292,2016_HS3115000005,2016_HH12310051,1,2,3,6,2,4,5,105.6,3,1,2,7,1,1,4,2,2,1,3,15233.3
1293,2016_HS3115000006,2016_HH12310052,1,2,3,3,2,4,4,59.4,2,1,1,4,1,1,4,4,2,1,4,15593.04
1294,2016_HS3115000007,2016_HH12310053,1,2,3,7,2,1,4,69.3,3,1,1,9,1,3,4,1,3,1,3,15795.65
1295,2016_HS3115000008,2016_HH14310019,1,2,1,2,3,4,5,92.4,3,1,2,5,2,1,3,2,2,3,5,13497.22
1296,2016_HS3115000009,2016_HH14310020,1,2,1,2,5,2,5,92.4,3,1,1,6,2,3,3,4,2,1,4,12651.42
1297,2016_HS3115000010,2016_HH12310054,1,2,1,1,5,2,2,66.0,2,1,1,8,2,3,3,5,2,3,5,18836.0
1298,2016_HS3117000001,2016_HH14310025,1,2,3,3,2,3,5,108.9,3,1,2,5,1,3,4,4,2,1,6,2930.15
1299,2016_HS3117000002,2016_HH13310096,1,2,2,1,5,3,5,89.1,3,1,1,10,1,1,4,4,2,1,4,16669.54
1300,2016_HS3117000003,2016_HH11310038,1,2,3,11,4,1,5,79.19999999999997,3,1,1,8,1,3,4,2,2,1,6,12913.37
1301,2016_HS3117000004,2016_HH14310026,1,2,3,15,4,1,5,79.19999999999997,3,1,1,8,1,3,4,4,2,3,5,13943.48
1302,2016_HS3117000005,2016_HH14310027,1,2,3,18,4,1,5,79.19999999999997,3,1,1,8,1,1,4,3,2,1,4,12974.96
1303,2016_HS3117000006,2016_HH11310039,1,2,3,19,4,1,5,79.19999999999997,3,1,1,8,1,3,4,6,2,1,4,13393.37
1304,2016_HS3117000007,2016_HH11310040,1,2,3,21,4,1,5,79.19999999999997,3,1,1,8,1,3,4,4,2,1,6,12806.984519
1305,2016_HS3117000008,2016_HH11310041,1,2,3,23,4,1,5,79.19999999999997,3,1,1,8,1,3,4,4,2,5,4,22278.94
1306,2016_HS3117000009,2016_HH11310042,1,2,3,23,4,1,5,79.19999999999997,3,1,1,8,1,1,4,2,2,4,5,9814.873872
1307,2016_HS3117000010,2016_HH11310043,1,2,3,24,5,1,5,79.19999999999997,3,1,1,8,1,1,4,4,2,3,4,11191.28
1308,2016_HS3117000011,2016_HH11310044,1,2,3,6,4,1,5,79.19999999999997,3,1,1,8,1,3,4,4,2,1,5,9532.16
1309,2016_HS3117000012,2016_HH11310045,1,2,3,7,4,1,5,79.19999999999997,3,1,1,8,1,1,4,2,2,1,1,7133.459809
1310,2016_HS3117000013,2016_HH14310028,1,2,3,8,4,1,5,79.19999999999997,3,1,1,8,1,3,4,3,2,1,6,17366.85
1311,2016_HS3117000014,2016_HH14310029,1,2,2,2,4,4,4,49.5,2,1,1,4,1,3,4,4,2,1,5,11083.03
1312,2016_HS3117000015,2016_HH11310046,1,2,2,1,5,1,4,49.5,2,1,1,4,1,3,4,5,2,3,2,5979.58044
1313,2016_HS3117000016,2016_HH11310047,1,2,2,3,3,1,4,49.5,2,1,1,5,1,1,4,2,2,1,3,17347.24
1314,2016_HS3117000017,2016_HH11310048,1,2,2,4,5,1,4,49.5,2,1,1,4,1,1,4,3,2,1,3,12148.93519
1315,2016_HS3117000018,2016_HH13310097,1,2,3,15,4,1,5,79.19999999999997,3,1,2,12,3,3,4,3,2,1,5,11489.155321
1316,2016_HS3118000001,2016_HH14310032,1,2,3,16,3,2,5,82.5,3,1,1,14,1,3,4,2,2,1,5,18268.13
1317,2016_HS3118000002,2016_HH14310033,1,2,3,8,3,1,5,108.9,3,1,2,8,1,3,4,4,2,2,4,14204.98
1318,2016_HS3118000003,2016_HH14310034,1,2,3,2,2,2,5,85.8,3,1,1,8,1,3,4,2,3,1,4,6624.6
1319,2016_HS3118000004,2016_HH12310065,1,2,1,1,5,2,5,36.3,1,1,0,4,1,3,3,2,2,1,2,3835.55
1320,2016_HS3119100001,2016_HH14310023,1,2,1,2,5,3,5,178.2,4,1,2,12,4,3,3,3,2,3,5,22784.31
1321,2016_HS3119100002,2016_HH14310024,1,2,1,1,5,3,5,66.0,3,1,1,5,1,1,4,4,2,1,5,11613.46
1322,2016_HS3119200001,2016_HH13310077,1,2,3,10,2,2,4,79.19999999999997,3,1,1,8,1,3,4,4,2,3,6,9454.492310299998
1323,2016_HS3119200002,2016_HH13310078,1,2,3,12,2,1,5,105.6,3,1,2,12,3,3,4,3,2,1,5,12063.625198
1324,2016_HS3119200003,2016_HH13310079,1,2,3,11,2,3,4,105.6,3,1,2,16,3,3,4,3,2,1,7,13030.984838
1325,2016_HS3119200004,2016_HH13310080,1,2,3,4,3,1,5,161.7,4,1,2,19,3,1,4,5,2,3,4,15560.844178
1326,2016_HS3119200005,2016_HH13310081,1,2,3,20,5,2,5,108.9,3,1,2,16,3,3,4,4,2,3,6,9204.364558
1327,2016_HS3119200006,2016_HH13310082,1,2,3,10,3,2,5,115.5,3,1,2,13,3,3,4,4,2,1,5,11628.366147
1328,2016_HS3119200007,2016_HH13310083,1,2,3,3,3,2,5,115.5,3,1,2,12,3,3,4,4,2,1,6,19784.27337
1329,2016_HS3119200008,2016_HH13310084,1,2,3,6,3,2,5,115.5,3,1,2,13,3,2,4,4,2,1,7,15584.379581000001
1330,2016_HS3119200009,2016_HH13310085,1,2,3,6,2,2,5,115.5,3,1,2,13,3,3,4,3,2,1,6,11888.426527
1331,2016_HS3119200010,2016_HH13310086,1,2,3,15,4,2,5,115.5,3,1,2,16,3,3,4,4,2,1,7,14429.789881
1332,2016_HS3119200011,2016_HH13310087,1,2,1,2,2,1,6,66.0,2,1,1,10,1,3,4,1,2,1,5,5411.525124
1333,2016_HS3119200012,2016_HH13310088,1,2,3,14,3,1,5,79.19999999999997,3,1,1,10,3,3,4,3,2,1,5,14752.216322999999
1334,2016_HS3119200013,2016_HH13310089,1,2,3,2,4,1,6,49.5,2,1,1,8,3,1,4,3,2,3,2,10700.979940000001
1335,2016_HS3119200014,2016_HH13310090,1,2,3,5,4,1,6,49.5,2,1,1,4,3,1,4,3,2,1,2,12300.377904
1336,2016_HS3119200015,2016_HH13310091,1,2,3,10,5,1,6,112.2,3,1,2,14,3,3,4,5,2,1,4,14149.097700999999
1337,2016_HS3119300001,2016_HH13310092,1,2,3,18,3,1,6,201.3,5,1,2,16,3,3,4,5,2,1,7,24740.265533
1338,2016_HS3119300002,2016_HH16310005,1,2,3,2,2,1,5,171.6,4,1,2,8,3,3,4,4,2,3,7,20302.376814
1339,2016_HS3119300003,2016_HH14310022,1,2,1,1,5,2,3,105.6,3,1,2,11,1,3,3,3,2,3,6,5503.5
1340,2016_HS3119300004,2016_HH13310093,1,2,3,9,2,1,5,141.9,4,1,2,18,3,3,4,2,3,5,5,6393.476511399999
1341,2016_HS3119300005,2016_HH13310094,1,2,3,10,2,1,4,108.9,3,1,2,14,3,3,4,3,2,1,6,15152.677437
1342,2016_HS3119300006,2016_HH13310095,1,2,3,18,5,1,4,108.9,3,1,2,13,3,3,4,4,2,1,6,10028.4
1343,2016_HS3121000001,2016_HH13310103,1,2,3,2,4,1,5,82.5,3,1,1,12,1,3,4,3,2,1,3,11123.54
1344,2016_HS3121000002,2016_HH13310104,1,2,1,2,5,2,6,148.5,4,1,2,10,2,1,3,3,2,1,7,10185.63
1345,2016_HS3121000003,2016_HH14310030,1,2,1,1,6,2,3,72.6,3,1,1,8,4,3,3,2,3,5,3,27467.76
1346,2016_HS3121000004,2016_HH12310059,1,2,1,1,6,1,4,112.2,3,1,1,8,4,1,3,1,2,5,5,13938.73
1347,2016_HS3121000005,2016_HH11310049,1,2,1,1,6,2,3,59.4,2,1,1,3,2,1,3,2,2,5,2,10630.17
1348,2016_HS3121000006,2016_HH14310031,1,2,2,1,5,2,4,66.0,3,1,1,3,1,1,4,2,2,1,3,14546.77
1349,2016_HS3122000001,2016_HH13310067,1,2,3,12,4,2,4,85.8,3,1,2,8,1,1,4,4,2,1,3,7756.4755
1350,2016_HS3122000002,2016_HH13310068,1,2,3,10,4,3,6,105.6,3,1,2,15,1,3,4,4,2,1,6,9170.958574
1351,2016_HS3122000003,2016_HH16310004,1,2,3,1,3,2,5,112.2,3,1,2,12,1,3,4,5,2,1,5,14323.066041999999
1352,2016_HS3122000004,2016_HH12310058,1,2,1,1,5,2,4,122.1,3,1,1,4,4,3,3,2,2,1,4,26162.39
1353,2016_HS3123000001,2016_HH13310018,1,2,3,2,4,2,5,115.5,3,1,2,10,1,3,4,4,2,1,4,10589.86
1354,2016_HS3123000002,2016_HH12310031,1,2,3,1,5,4,3,122.1,4,1,2,5,2,1,3,4,2,5,3,12347.8
1355,2016_HS3123000003,2016_HH11310009,1,2,3,6,5,2,5,105.6,4,1,2,8,1,3,4,3,2,5,3,5212.8081266
1356,2016_HS3123000004,2016_HH11310010,1,2,2,1,5,1,2,92.4,3,1,1,6,2,3,3,4,2,5,3,10843.08
1357,2016_HS3123000005,2016_HH14310010,1,2,3,10,2,2,4,79.19999999999997,3,1,1,8,1,3,4,4,2,1,2,7089.09
1358,2016_HS3123000006,2016_HH14310011,1,2,3,1,5,2,4,72.6,3,1,2,8,1,3,4,4,2,3,2,7198.974997
1359,2016_HS3123000007,2016_HH13310019,1,2,3,8,3,1,6,174.89999999999995,4,1,2,28,3,3,4,3,2,1,7,9590.1289222
1360,2016_HS3123000008,2016_HH13310020,1,2,3,6,3,1,6,161.7,4,1,2,18,1,3,4,6,2,1,6,25778.27
1361,2016_HS3124000001,2016_HH13310107,1,2,3,6,2,3,5,122.1,3,1,2,14,3,1,4,4,2,3,6,17617.330946000002
1362,2016_HS3124000002,2016_HH12310066,1,2,3,1,5,3,5,105.6,3,1,2,8,3,3,4,4,2,1,5,15233.673497
1363,2016_HS3124000003,2016_HH11310054,1,2,3,11,4,3,5,105.6,3,1,2,8,3,3,4,1,2,1,3,12823.602101
1364,2016_HS3124000004,2016_HH12310067,1,2,3,13,5,3,5,105.6,3,1,2,8,3,1,4,3,2,1,4,13456.143640999999
1365,2016_HS3124000005,2016_HH12310068,1,2,3,2,3,3,5,105.6,3,1,2,8,3,3,4,6,2,5,5,15531.52915
1366,2016_HS3124000006,2016_HH11310055,1,2,3,3,2,3,5,105.6,3,1,2,8,3,3,4,5,2,1,6,16293.020587
1367,2016_HS3124000007,2016_HH11310056,1,2,3,3,3,3,5,105.6,3,1,2,8,3,3,4,2,2,5,4,14343.859636000001
1368,2016_HS3124000008,2016_HH11310057,1,2,3,6,4,3,5,105.6,3,1,2,2,3,3,4,2,2,3,4,10354.174061
1369,2016_HS3124000009,2016_HH11310058,1,2,3,7,3,3,5,105.6,3,1,2,8,3,1,4,2,2,1,4,15808.595449
1370,2016_HS3124000010,2016_HH12310069,1,2,3,7,4,3,5,105.6,3,1,2,8,3,3,4,3,2,5,6,10735.022887000001
1371,2016_HS3124000011,2016_HH11310059,1,2,3,8,4,3,5,105.6,3,1,2,2,3,1,4,2,3,2,3,13552.048244
1372,2016_HS3124000012,2016_HH13310108,1,2,2,2,3,1,4,79.19999999999997,3,1,1,12,1,1,4,5,2,1,7,8701.31
1373,2016_HS3124000013,2016_HH13310109,1,2,3,6,3,2,5,115.5,3,1,2,10,3,3,4,4,2,1,5,10322.667856999999
1374,2016_HS3124000014,2016_HH11310060,1,2,3,12,4,1,5,75.89999999999998,3,1,1,9,1,1,4,4,2,5,3,14666.355794
1375,2016_HS3124000015,2016_HH11310061,1,2,3,14,4,1,5,75.89999999999998,3,1,1,9,1,1,4,2,2,1,3,10696.395226
1376,2016_HS3124000016,2016_HH14310035,1,2,3,7,4,3,5,75.89999999999998,3,1,1,9,1,2,4,4,2,1,6,14645.36
1377,2016_HS3125000001,2016_HH12310027,1,2,1,1,5,3,4,72.6,3,1,1,8,1,1,3,4,2,5,2,4893.1
1378,2016_HS3125000002,2016_HH13310014,1,2,1,4,5,3,6,102.3,3,1,2,8,1,3,4,4,2,1,6,15746.165537
1379,2016_HS3125000003,2016_HH13310015,1,2,3,15,5,2,5,108.9,3,1,2,12,1,3,4,4,2,1,7,17808.57
1380,2016_HS3127000001,2016_HH12310063,1,2,1,1,5,2,1,108.9,3,1,1,8,4,1,3,2,3,1,6,22702.89
1381,2016_HS3127000002,2016_HH12310064,1,2,1,1,5,2,4,108.9,3,1,1,7,4,3,3,4,2,5,3,28846.71
1382,2016_HS3128000001,2016_HH13310076,1,2,3,6,2,3,4,75.89999999999998,3,1,1,8,1,3,4,4,2,1,4,12795.59
1383,2016_HS3128000002,2016_HH14310021,1,2,1,1,6,1,5,62.7,2,1,1,6,1,1,4,2,3,2,4,12352.736918
