,id_hh,id_hs,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,num_hus_blt_yr,num_hus_ar,num_bed,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_age,cat_mhh_occu,cat_hh_ann_incm,num_hus_age,num_tot_energy_heat
857,HH17240032,HS2404000026,3,1,1,1,4,2,1994,211.2,5,2,22,1,3,4,2,2,5,6,25,23988.60882
858,HH17240034,HS2404000028,3,1,3,17,3,1,1997,79.2,3,1,12,1,3,4,1,2,3,3,22,3267.052222
859,HH17240035,HS2404000032,3,1,3,18,2,1,1993,102.3,3,2,11,1,3,5,1,2,5,4,26,6660.302892
860,HH17240038,HS2404000035,3,1,1,3,5,1,2004,135.3,3,2,14,1,3,5,2,2,1,5,15,11100.33
861,HH17240040,HS2404000037,3,1,2,1,6,1,1993,59.4,2,1,8,1,3,4,2,3,3,4,26,9138.715916
862,HH17240041,HS2404000038,3,1,3,7,3,1,2001,72.6,2,1,9,1,3,4,3,2,5,2,18,5296.68
863,HH17240044,HS2404000041,3,1,3,16,4,1,2006,151.8,3,2,19,1,3,5,3,3,3,6,13,10202.86609
864,HH12240001,HS2404000042,3,1,3,9,6,1,1987,108.9,4,2,18,1,3,4,2,2,2,4,32,9679.25301
865,HH17240045,HS2404000043,3,1,2,4,5,2,2012,198,2,2,8,1,3,4,3,2,3,3,7,5622.090831
866,HH18240017,HS2404000047,3,1,3,4,3,3,2000,66,2,1,6,1,1,4,1,3,5,4,19,3638.83708
867,HH18240003,HS2404000048,3,1,3,16,3,4,2017,112.2,3,2,14,1,3,4,4,2,5,4,2,4104.216444
868,HH18240024,HS2404000049,3,1,1,1,5,1,1988,89.1,4,1,5,1,3,4,2,3,5,3,31,11654.07461
869,HH18240027,HS2404000050,3,1,3,6,3,2,1996,79.2,3,1,12,1,1,4,6,3,1,6,23,18834.29741
870,HH18240009,HS2404000051,3,1,2,2,5,2,1990,99,3,1,4,1,3,4,3,2,3,2,29,4010.265563
871,HH18240015,HS2404000052,3,1,3,2,3,1,1988,89.1,2,1,8,1,3,4,2,2,1,1,31,11654.07461
872,HH18240014,HS2404000053,3,1,3,5,2,1,1992,102.3,3,2,5,1,1,4,1,2,3,3,27,3863.159336
873,HH18240011,HS2404000054,3,1,1,1,5,1,1988,165,1,1,5,1,3,4,2,2,1,4,31,6096.221753
874,HH18240016,HS2404000055,3,1,1,2,5,2,2000,161.7,3,1,28,1,3,5,3,3,5,5,19,12416.88463
875,HH18240028,HS2404000056,3,1,1,1,4,3,1995,191.4,4,1,18,1,3,4,4,2,5,2,24,14068.4
876,HH18240005,HS2404000057,3,1,2,3,5,1,1988,148.5,3,1,14,2,3,3,5,2,1,4,31,11789
877,HH18240025,HS2404000058,3,1,3,16,2,2,2004,105.6,3,2,14,1,3,4,2,3,1,3,15,10472.0493
878,HH18240029,HS2404000059,3,1,1,1,4,1,1995,191.4,3,1,7,1,2,4,4,2,5,7,24,11350.11484
879,HH18240030,HS2404000060,3,1,1,1,5,1,2000,89.1,3,1,12,1,1,4,4,2,2,5,19,14607.26849
880,HH18240035,HS2404000061,3,1,1,1,5,1,1978,132,3,1,7,2,1,3,1,3,5,1,41,7015.385533
881,HH18240018,HS2404000062,3,1,3,12,3,3,1996,79.2,3,1,12,1,3,4,2,2,2,2,23,9889.707036
882,HH18240036,HS2404000063,3,1,3,1,2,2,2006,112.2,3,2,14,1,3,4,2,3,3,2,13,10570.78205
883,HH18240032,HS2404000064,3,1,3,5,3,1,2000,79.2,3,2,12,1,3,4,3,2,1,1,19,6975.746984
884,HH18240033,HS2404000065,3,1,3,12,2,2,2006,112.2,3,2,14,1,3,4,2,2,1,3,13,3514.207338
885,HH18240026,HS2404000066,3,1,3,11,2,1,1989,89.1,3,1,20,1,3,4,3,3,5,3,30,11843.27461
886,HH18240054,HS2404000067,3,1,1,1,5,1,1986,99,3,1,9,1,3,4,1,3,2,1,33,6175.727625
887,HH18240052,HS2404000068,3,1,3,13,2,4,1988,89.1,3,2,8,1,3,4,3,2,2,2,31,8038.007455
888,HH12240002,HS2405000004,3,1,3,11,4,4,1994,75.9,3,1,9,1,3,4,4,2,3,5,25,5016.88975
889,HH12240003,HS2405000006,3,1,3,3,4,4,1994,75.9,3,1,6,1,3,4,4,2,3,3,25,7212.694768
890,HH12240005,HS2405000009,3,1,3,9,4,4,1994,75.9,3,1,9,1,3,4,2,2,1,4,25,5238.984336
891,HH11240002,HS2405000010,3,1,1,1,6,2,1995,95.7,3,2,8,2,3,3,2,3,3,2,24,10496.37
892,HH12240006,HS2405000012,3,1,2,1,5,2,1990,165,2,1,8,2,1,3,3,2,1,5,29,15941.57
893,HH16240001,HS2405000013,3,1,2,1,5,2,1974,66,2,1,2,4,3,5,2,3,3,3,45,16954.9
894,HH12240011,HS2405000019,3,1,3,18,4,4,1996,89.1,3,1,8,1,3,4,4,2,1,7,23,7604.061779
895,HH12240012,HS2405000020,3,1,3,4,6,4,1996,89.1,3,1,7,1,1,4,4,2,1,6,23,7310.239841
896,HH15240001,HS2405000022,3,1,3,7,4,5,1996,79.2,3,1,8,1,1,4,2,2,1,5,23,8001.219857
897,HH12240014,HS2405000023,3,1,3,13,4,5,2001,56.1,1,1,5,1,3,4,2,3,5,3,18,3462.316028
898,HH16240002,HS2405000025,3,1,1,2,3,3,1995,66,2,1,16,1,3,4,3,2,1,6,24,5549.86328
899,HH12240015,HS2405000026,3,1,3,14,4,1,1997,138.6,4,2,12,1,3,4,4,2,3,6,22,12044.37217
900,HH12240016,HS2405000027,3,1,3,3,4,1,1997,138.6,4,2,8,1,3,4,4,2,1,5,22,5806.725308
901,HH12240017,HS2405000028,3,1,3,4,4,1,1997,138.6,4,2,14,1,3,4,4,2,1,5,22,7092.945604
902,HH12240018,HS2405000029,3,1,3,8,4,1,1997,138.6,4,2,12,1,3,4,4,2,1,6,22,5710.099511
903,HH12240019,HS2405000030,3,1,3,9,4,1,1997,138.6,4,2,8,1,3,4,4,3,1,6,22,4877.894022
904,HH17240047,HS2405000032,3,1,1,1,6,1,2014,92.4,2,2,5,1,3,4,2,2,3,3,5,12757.8784
905,HH17240048,HS2405000033,3,1,3,1,5,5,2009,125.4,3,2,7,3,3,4,4,2,1,7,10,8363.316479
906,HH17240052,HS2405000037,3,1,3,16,4,1,2001,105.6,3,2,14,1,1,4,4,2,3,5,18,14481.88078
907,HH17240053,HS2405000038,3,1,1,1,5,1,2005,198,3,1,7,2,3,3,2,2,1,2,14,8644.38
908,HH17240054,HS2405000039,3,1,1,1,4,1,1990,39.6,1,1,4,2,1,3,1,3,5,1,29,5512
909,HH17240055,HS2405000040,3,1,1,1,6,1,1955,56.1,3,0,5,4,1,3,1,3,5,1,64,21387.34
910,HH12240030,HS2405000041,3,1,3,7,6,5,1996,79.2,3,1,7,1,3,4,2,2,5,3,23,4987.090657
911,HH17240056,HS2405000042,3,1,3,7,6,1,1996,79.2,3,1,5,1,3,4,3,2,1,7,23,3632.210271
912,HH17240057,HS2405000043,3,1,3,10,2,3,1992,112.2,3,2,3,1,3,4,4,2,1,5,27,15832.13
913,HH13240005,HS2405000044,3,1,1,1,5,1,1994,59.4,3,1,8,1,3,4,4,2,1,7,25,12834.54823
914,HH17240058,HS2405000045,3,1,1,2,5,1,1993,72.6,3,1,2,1,3,4,3,2,5,4,26,6044.041674
915,HH18240002,HS2405000046,3,1,3,1,4,1,2010,69.3,2,1,4,1,1,5,3,2,4,2,9,13728.33659
916,HH18240020,HS2405000047,3,1,3,8,6,1,2010,66,2,1,4,1,3,4,3,2,2,3,9,8699.30501
917,HH18240034,HS2405000048,3,1,3,7,4,1,2010,66,2,1,4,1,3,4,2,2,1,2,9,10246.33145
918,HH18240057,HS2405000049,3,1,1,1,5,2,1980,105.6,3,1,12,2,3,3,2,3,5,2,39,11449.7
919,HH18240053,HS2410000004,3,1,3,12,3,1,1996,168.3,4,2,17,1,3,4,5,2,3,6,23,10124.21588
920,HH15250012,HS2501000005,2,1,3,9,4,2,2009,112.2,3,2,12,1,3,4,5,2,1,5,10,10570.78205
921,HH13250005,HS2501000006,2,1,3,19,4,2,2008,112.2,3,2,14,1,3,4,3,2,1,6,11,10952.62205
922,HH13250008,HS2501000011,2,1,3,8,6,1,1999,138.6,4,2,13,1,3,5,4,2,2,5,20,10643.7017
923,HH17250001,HS2501000012,2,1,3,7,4,4,1999,99,3,1,2,1,3,4,4,3,3,6,20,9915.790437
924,HH14250001,HS2501000013,2,1,2,2,4,1,2010,75.9,3,1,6,1,3,4,2,2,1,4,9,9811.156092
925,HH17250002,HS2501000014,2,1,1,1,6,1,1979,82.5,3,1,8,4,3,5,3,2,1,4,40,14459.74
926,HH17250003,HS2501000015,2,1,1,1,4,1,1979,72.6,3,1,6,1,3,4,4,2,1,5,40,10402.50134
927,HH17250005,HS2501000017,2,1,3,15,4,2,2006,108.9,3,2,8,1,3,4,3,2,1,4,13,8553.74
928,HH17250006,HS2501000018,2,1,2,1,4,1,1988,66,3,1,18,2,3,3,2,3,5,3,31,10561.78
929,HH17250007,HS2501000019,2,1,1,1,6,1,2009,75.9,3,1,7,1,3,4,4,2,1,5,10,9747.943152
930,HH17250009,HS2501000021,2,1,3,5,4,2,1999,105.6,3,2,12,1,3,4,4,2,1,2,20,3939.762727
931,HH18250003,HS2501000030,2,1,3,2,4,5,2010,82.5,3,2,8,1,3,5,5,2,1,5,9,12069.38572
932,HH14250003,HS2502000001,2,1,1,1,6,3,1970,72.6,3,1,6,2,3,3,3,2,1,5,49,18033.78
933,HH12250011,HS2502000002,2,1,1,1,4,1,1977,105.6,3,1,10,2,3,3,4,2,3,5,42,21256.46
934,HH11250022,HS2502000003,2,1,1,2,4,1,1989,62.7,2,1,8,1,3,4,2,3,5,1,30,8922.46
935,HH12250012,HS2502000004,2,1,1,1,6,5,1989,79.2,2,1,6,4,3,3,2,2,3,5,30,3983.52
936,HH11250023,HS2502000005,2,1,1,1,4,2,1979,62.7,2,1,5,2,3,3,3,2,1,6,40,14025.92
937,HH12250013,HS2502000006,2,1,1,1,4,1,1970,82.5,3,1,6,1,1,5,4,2,3,4,49,10809.48572
938,HH14250004,HS2502000009,2,1,3,12,4,1,1999,69.3,2,1,10,1,1,4,2,2,1,4,20,11271.82
939,HH16250023,HS2502000010,2,1,3,9,4,2,2009,69.3,2,1,10,1,1,4,2,3,5,3,10,11621.58116
940,HH17250010,HS2502000014,2,1,3,1,4,4,1999,99,3,1,6,1,3,4,2,2,1,6,20,3661.011606
941,HH17250011,HS2502000015,2,1,3,1,4,5,1999,99,3,1,7,1,3,4,4,2,1,7,20,9696.576999
942,HH17250012,HS2502000016,2,1,3,2,4,4,1999,99,3,1,6,1,3,4,4,2,1,6,20,10691.06514
943,HH17250013,HS2502000017,2,1,3,3,4,4,1999,99,3,1,6,1,3,4,3,2,1,6,20,10115.4021
944,HH17250014,HS2502000018,2,1,3,3,4,4,1999,99,3,1,6,1,3,4,4,2,1,6,20,13291.75432
945,HH17250015,HS2502000019,2,1,2,2,4,4,1998,72.6,3,1,4,1,3,4,2,2,1,4,21,9208.020806
946,HH17250016,HS2502000020,2,1,2,0,4,1,2010,79.2,3,1,4,1,3,4,3,2,1,6,9,9536.50664
947,HH17250017,HS2502000021,2,1,3,6,4,4,2009,105.6,3,2,4,1,3,4,4,2,3,7,10,9382.781196
948,HH17250018,HS2502000022,2,1,3,11,4,5,2009,105.6,3,2,4,1,1,4,4,3,1,3,10,10946.37904
949,HH12250016,HS2502000023,2,1,3,8,4,2,1990,102.3,3,2,11,1,3,4,5,2,1,5,29,8009.950342
950,HH17250019,HS2502000024,2,1,1,1,4,2,1979,188.1,5,2,6,1,3,4,6,2,3,3,40,10388.34219
951,HH18250006,HS2502000025,2,1,2,4,4,5,1994,82.5,3,2,6,1,3,5,4,2,3,5,25,11002.98572
952,HH18250001,HS2502000026,2,1,3,5,4,1,2013,112.2,3,2,13,1,3,4,2,2,3,4,6,16709.03947
953,HH18250004,HS2502000027,2,1,3,18,4,1,2000,108.9,3,2,14,1,3,4,4,2,3,7,19,10215.12914
954,HH13250013,HS2503000005,2,1,3,3,3,4,1994,105.6,3,2,10,1,3,4,2,3,5,2,25,11513.11904
955,HH16250010,HS2503000006,2,1,2,1,4,1,2009,105.6,3,1,10,1,3,4,2,3,1,5,10,5317.926544
956,HH12250006,HS2503000008,2,1,2,2,4,1,1999,138.6,3,2,16,1,3,4,3,3,4,5,20,23954.44099
957,HH13250015,HS2503000013,2,1,2,1,4,1,1989,79.2,3,1,8,1,3,4,2,3,5,1,30,10538.40664
958,HH16250012,HS2503000014,2,1,2,1,4,1,1989,79.2,3,1,10,1,3,4,4,2,1,4,30,7540.44664
959,HH13250016,HS2503000015,2,1,2,1,4,1,1989,72.6,3,1,10,1,3,4,2,3,1,2,30,9208.020806
960,HH17250020,HS2503000016,2,1,2,1,4,1,1989,72.6,3,1,10,1,3,4,2,3,5,2,30,13993.11
961,HH13250018,HS2503000017,2,1,2,1,4,1,1989,72.6,3,1,10,1,3,5,2,3,1,2,30,8371.240806
962,HH13250019,HS2503000022,2,1,3,13,4,1,1999,105.6,3,2,12,1,3,5,4,2,1,5,20,10866.39904
963,HH13250020,HS2503000023,2,1,3,5,4,1,1999,105.6,3,2,10,1,3,4,4,3,1,5,20,9873.959044
964,HH13250021,HS2503000024,2,1,3,7,4,3,1999,105.6,3,2,12,1,3,4,4,2,1,5,20,10986.2
965,HH13250022,HS2503000025,2,1,3,8,4,1,1999,105.6,3,2,12,1,3,5,3,2,1,5,20,14107.25484
966,HH11250015,HS2503000028,2,1,3,5,4,3,1999,75.9,3,1,8,1,3,5,3,3,1,5,20,15309.54
967,HH16250013,HS2503000033,2,1,3,15,4,3,1999,75.9,3,1,8,1,3,4,3,2,1,5,20,8898.97
968,HH16250014,HS2503000034,2,1,3,7,4,3,1999,75.9,3,1,7,1,1,4,4,2,1,5,20,9244.808485
969,HH16250015,HS2503000035,2,1,3,10,2,3,1999,75.9,3,1,8,1,3,4,3,2,1,5,20,11864.42
970,HH16250016,HS2503000036,2,1,3,14,4,1,1999,75.9,3,1,12,1,3,4,3,2,1,4,20,13235.39184
971,HH16250017,HS2503000037,2,1,3,4,3,1,1999,99,3,1,12,1,3,4,4,2,1,5,20,6132.74
972,HH11250016,HS2503000039,2,1,1,2,4,1,1999,82.5,3,1,8,1,3,4,2,3,2,2,20,11506.94572
973,HH16250019,HS2503000041,2,1,2,1,3,3,1995,46.2,2,1,20,1,3,5,1,2,1,3,24,8750.349178
974,HH13250030,HS2503000045,2,1,2,3,4,5,1999,59.4,2,1,3,1,3,4,2,2,1,4,20,10076.83554
975,HH13250032,HS2503000047,2,1,2,1,5,4,1995,26.4,1,1,5,1,3,4,2,3,3,3,24,2434.005747
976,HH13250033,HS2503000048,2,1,3,12,4,2,1993,79.2,2,1,8,3,3,5,3,2,1,3,26,10169.66965
977,HH12250010,HS2503000051,2,1,3,4,4,1,1994,118.8,4,2,8,1,3,4,3,2,1,4,25,10703.88552
978,HH16250021,HS2503000054,2,1,2,3,4,5,2009,69.3,2,1,9,1,3,4,4,2,1,6,10,10174.01271
979,HH13250035,HS2503000055,2,1,3,7,4,1,1999,102.3,3,2,10,3,3,4,4,2,1,5,20,12878.60627
980,HH13250034,HS2503000056,2,1,3,6,3,5,1990,49.5,2,1,3,1,3,4,4,2,4,2,29,8162.026639
981,HH17250021,HS2503000057,2,1,2,4,5,4,1990,39.6,2,1,2,1,3,4,4,2,1,1,29,9488.06227
982,HH17250022,HS2503000058,2,1,2,3,4,5,2005,99,3,2,6,1,3,4,2,2,3,3,14,10691.06514
983,HH15250013,HS2503000060,2,1,1,3,5,2,1987,132,4,2,7,1,3,4,4,2,1,3,32,9326.81
984,HH17250024,HS2503000061,2,1,1,1,6,5,1968,79.2,2,1,6,2,1,3,2,3,5,1,51,12528.2
985,HH17250025,HS2503000062,2,1,1,1,6,4,2012,75.9,3,1,16,4,3,3,2,3,3,4,7,4020.5
986,HH17250026,HS2503000063,2,1,1,1,6,1,1962,82.5,2,1,17,2,1,3,2,3,3,3,57,10738.94
987,HH17250027,HS2503000064,2,1,1,1,6,5,1979,59.4,3,1,12,2,3,3,3,3,3,7,40,14206.52
988,HH17250028,HS2503000065,2,1,2,4,4,2,2009,66,2,1,4,4,3,5,2,2,2,2,10,2430.36
989,HH17250029,HS2503000066,2,1,2,2,3,3,2011,92.4,3,1,10,1,3,4,4,2,1,4,8,10794.63609
990,HH17250030,HS2503000067,2,1,2,2,5,1,2016,99,3,1,8,1,3,5,3,2,3,6,3,18710.88
991,HH17250031,HS2503000068,2,1,1,1,4,3,1989,75.9,3,1,5,1,3,4,1,3,5,1,30,8862.624337
992,HH17250032,HS2503000069,2,1,3,11,4,1,1999,112.2,3,2,11,3,3,5,4,2,1,7,20,12415.78368
993,HH17250033,HS2503000070,2,1,3,2,2,1,1992,102.3,3,2,4,3,3,4,3,2,1,6,27,14103.24627
994,HH13250028,HS2503000071,2,1,3,4,4,1,2010,92.4,3,1,5,3,3,4,3,2,1,4,9,11636.52477
995,HH17250034,HS2503000072,2,1,3,9,4,1,1999,105.6,3,2,5,1,3,4,4,2,1,7,20,12722.35312
996,HH13250025,HS2503000073,2,1,3,17,4,2,1999,105.6,3,2,4,1,3,4,4,2,1,6,20,13112.71
997,HH17250035,HS2503000074,2,1,3,12,4,2,1999,108.9,3,2,4,1,3,4,4,2,1,7,20,6695.22719
998,HH17250036,HS2503000075,2,1,3,6,4,1,1990,82.5,1,1,16,1,3,4,1,2,1,2,29,15474.94254
999,HH17250037,HS2503000076,2,1,2,2,4,1,1999,66,3,1,6,1,3,5,2,2,3,4,20,9212.030029
1000,HH18250007,HS2503000077,2,1,2,2,4,1,1993,92.4,3,1,6,1,3,4,3,2,1,5,26,13888.82027
1001,HH18250008,HS2503000078,2,1,2,3,5,2,1980,105.6,3,1,8,1,3,4,4,2,1,5,39,10946.37904
1002,HH18250002,HS2503000079,2,1,3,10,4,1,1995,112.2,3,1,6,1,3,4,3,2,1,3,24,11530.54205
1003,HH18250009,HS2503000080,2,1,1,2,4,3,1988,82.5,3,1,6,1,3,4,1,2,1,3,31,10879.14572
1004,HH18250010,HS2503000081,2,1,2,2,4,3,1987,42.9,2,1,3,1,2,4,2,3,2,2,32,8912.091257
1005,HH18250012,HS2503000082,2,1,1,1,6,1,1983,105.6,3,1,17,2,3,5,2,3,2,2,36,6474.14
1006,HH14250002,HS2504000002,2,1,3,7,4,1,1996,79.2,3,1,4,1,3,4,3,2,1,5,23,12902.85
1007,HH13250036,HS2504000003,2,1,3,9,2,3,1993,105.6,3,2,12,1,3,4,3,2,1,7,26,10946.37904
1008,HH16250022,HS2504000004,2,1,3,6,4,1,2016,112.2,3,2,9,1,3,4,1,2,1,4,3,8841.322051
1009,HH13250037,HS2504000005,2,1,3,15,4,1,1999,105.6,3,2,12,1,3,5,3,2,1,7,20,24942.64083
1010,HH13250038,HS2504000006,2,1,3,3,4,1,1999,105.6,3,2,6,1,3,5,2,3,5,5,20,5745.996424
1011,HH13250039,HS2504000007,2,1,3,10,3,1,2006,108.9,3,2,27,1,3,4,4,2,1,6,13,3569.880115
1012,HH17250038,HS2504000008,2,1,2,1,4,3,2016,49.5,1,1,3,1,3,4,1,2,1,1,3,7904.886639
1013,HH17250039,HS2504000009,2,1,1,3,5,1,2011,132,3,2,14,1,3,4,4,2,3,4,8,11666.59
1014,HH17250040,HS2504000010,2,1,3,5,2,5,2015,72.6,2,1,8,3,3,5,1,2,1,4,4,10372.07762
1015,HH11250002,HS2505000005,2,1,3,11,4,1,1999,102.3,3,2,8,1,3,4,2,3,5,5,20,14362.93
1016,HH11250003,HS2505000006,2,1,3,11,4,1,1999,89.1,3,2,8,1,3,4,2,3,4,4,20,11654.07461
1017,HH13250001,HS2505000007,2,1,3,3,4,1,1999,99,3,2,18,1,3,4,2,3,3,4,20,10691.06514
1018,HH15250003,HS2505000008,2,1,3,5,4,1,1999,105.6,3,2,4,1,3,4,4,2,1,6,20,10946.37904
1019,HH16250001,HS2505000010,2,1,3,11,4,5,1999,72.6,3,1,6,1,3,4,3,2,1,5,20,14047.73
1020,HH16250002,HS2505000011,2,1,3,2,4,1,1999,75.9,3,1,7,1,3,4,2,3,5,2,20,5406.96
1021,HH16250003,HS2505000014,2,1,3,5,4,1,2012,115.5,3,1,6,1,3,4,4,2,1,3,7,11475.25121
1022,HH16250004,HS2505000015,2,1,3,5,4,1,1984,59.4,2,1,7,1,3,4,3,2,2,4,35,9269.435916
1023,HH16250005,HS2505000016,2,1,3,9,4,5,1999,75.9,3,1,7,1,3,4,2,3,4,2,20,10890.84849
1024,HH16250006,HS2505000017,2,1,3,1,4,5,1989,46.2,2,1,4,1,3,4,4,2,5,4,30,9032.429178
1025,HH15250005,HS2505000018,2,1,1,1,4,5,1989,105.6,3,1,26,1,3,4,3,2,4,6,30,12172.73904
1026,HH15250007,HS2505000020,2,1,1,1,4,5,1989,66,3,1,5,1,3,4,2,2,1,5,30,10328.31003
1027,HH16250007,HS2505000021,2,1,2,2,5,1,1989,82.5,3,1,4,1,3,4,5,2,1,5,30,11002.98572
1028,HH16250008,HS2505000022,2,1,1,1,4,2,1979,89.1,3,1,17,1,3,4,4,2,3,5,40,11654.07461
1029,HH16250009,HS2505000023,2,1,1,2,4,1,1988,49.5,2,1,6,1,3,5,2,2,1,3,31,7312.346639
1030,HH13250002,HS2505000024,2,1,3,7,3,1,1994,105.6,3,1,14,1,3,5,2,3,3,1,25,10946.37904
1031,HH13250003,HS2505000025,2,1,1,2,4,2,1992,99,3,1,14,1,3,5,6,2,3,6,27,10691.06514
1032,HH12250003,HS2505000026,2,1,1,1,4,5,1990,79.2,4,1,14,1,3,5,2,3,4,1,29,10003.48664
1033,HH12250004,HS2505000027,2,1,1,1,3,5,1990,89.1,3,1,7,1,3,4,1,3,4,1,29,11654.07461
1034,HH15250008,HS2505000028,2,1,2,1,3,1,1998,99,3,1,5,1,3,4,3,2,2,4,21,11160.62514
1035,HH17250041,HS2505000035,2,1,3,5,4,2,1999,118.8,4,2,8,1,3,4,4,2,1,6,20,14766.52552
1036,HH17250042,HS2505000036,2,1,3,19,5,2,1999,108.9,3,2,5,1,3,4,3,2,1,4,20,10445.60914
1037,HH17250043,HS2505000037,2,1,1,2,4,1,1990,105.6,3,1,18,1,3,5,3,3,3,6,29,10946.37904
1038,HH18250005,HS2505000054,2,1,1,1,4,3,1983,89.1,3,1,18,1,3,4,2,3,1,3,36,11654.07461
1039,HH18250011,HS2505000055,2,1,3,8,3,1,1991,105.6,3,2,14,1,3,5,3,2,3,6,28,11925.05904
1040,HH11260039,HS2601000001,3,1,3,1,2,1,1998,82.5,3,2,6,1,3,4,2,2,1,5,21,10562.0479
1041,HH11260040,HS2601000002,3,1,3,1,5,2,1994,92.4,3,1,8,1,1,4,2,3,2,2,25,10404.51642
1042,HH11260041,HS2601000003,3,1,3,1,2,1,1996,72.6,3,1,8,1,3,4,3,2,1,2,23,8654.392293
1043,HH11260042,HS2601000004,3,1,3,2,2,3,1995,92.4,3,2,8,1,3,4,1,3,5,1,24,5802.095136
1044,HH11260043,HS2601000005,3,1,3,2,2,2,1996,82.5,3,1,8,1,1,4,1,3,5,1,23,18182.97182
1045,HH11260047,HS2601000009,3,1,3,5,2,3,1998,102.3,3,2,6,1,3,4,4,2,3,5,21,17965.76231
1046,HH11260048,HS2601000011,3,1,1,1,6,1,1970,33,1,1,6,1,1,4,1,3,5,1,49,6010.313828
1047,HH11260049,HS2601000012,3,1,2,2,4,5,1968,42.9,2,1,6,1,1,4,2,2,1,2,51,11732.60434
1048,HH11260050,HS2601000013,3,1,3,7,2,5,1992,79.2,2,1,9,1,3,4,5,2,1,6,27,14394.61564
1049,HH11260052,HS2601000015,3,1,3,1,3,5,1992,89.1,3,1,9,1,3,4,4,2,1,4,27,20185.01437
1050,HH11260053,HS2601000016,3,1,3,8,2,1,1992,89.1,3,1,9,1,3,4,2,2,1,4,27,15942.39285
1051,HH11260054,HS2601000017,3,1,1,2,4,1,1982,92.4,3,1,10,1,3,4,3,2,3,6,37,19471.9559
1052,HH11260055,HS2601000018,3,1,1,1,6,1,1985,66,2,1,8,1,3,4,1,3,5,1,34,8309.831015
1053,HH17260001,HS2601000019,3,1,3,12,2,2,2015,108.9,3,2,20,1,3,4,4,2,1,7,4,17811.14
1054,HH17260002,HS2601000020,3,1,2,3,3,2,1995,105.6,3,1,8,1,3,4,3,2,1,4,24,13808.01684
1055,HH14260001,HS2602000001,3,1,3,6,2,1,1991,122.1,4,2,15,1,3,4,3,2,1,7,28,10043.02058
1056,HH14260002,HS2602000002,3,1,3,17,2,2,1997,105.6,3,2,12,1,3,4,3,2,1,5,22,15209.30928
1057,HH14260003,HS2602000003,3,1,3,3,2,1,1999,105.6,3,2,12,1,3,4,3,3,1,3,20,18324.66731
1058,HH11260004,HS2602000008,3,1,2,3,4,1,1985,82.5,3,2,8,1,3,4,2,2,1,5,34,9149.328193
1059,HH11260006,HS2602000010,3,1,1,1,4,5,1988,99,3,1,5,1,3,4,3,2,1,6,31,17940.04259
1060,HH11260008,HS2602000013,3,1,3,1,2,2,2001,79.2,3,1,8,1,2,4,4,2,1,6,18,9913.18664
1061,HH14260004,HS2602000015,3,1,3,4,3,1,1988,82.5,3,1,14,1,3,4,3,2,1,4,31,11766.21319
1062,HH14260005,HS2602000016,3,1,3,4,5,1,1980,82.5,3,1,14,1,3,4,3,2,1,4,39,11002.98572
1063,HH11260011,HS2602000018,3,1,1,2,5,1,1982,102.3,3,2,8,1,3,4,2,2,1,6,37,10930.86347
1064,HH17260003,HS2602000021,3,1,3,14,2,1,1991,72.6,2,1,10,1,3,4,3,2,1,7,28,9740.45573
1065,HH16260001,HS2602000022,3,1,2,3,3,3,2004,42.9,1,1,14,1,3,4,1,2,1,4,15,8928.868206
1066,HH17260004,HS2602000023,3,1,3,14,2,2,1994,92.4,3,1,6,1,3,4,3,3,5,5,25,10638.74894
1067,HH17260005,HS2602000024,3,1,3,11,2,1,1993,92.4,3,1,6,1,3,4,3,3,1,3,26,8500.38
1068,HH15260002,HS2603000002,3,1,3,10,3,3,2005,105.6,3,1,8,1,3,4,6,2,1,5,14,12319.46784
1069,HH15260003,HS2603000003,3,1,3,6,2,3,2005,105.6,3,1,8,1,3,4,1,3,5,1,14,6941.162262
1070,HH12260002,HS2603000007,3,1,3,15,6,4,1995,75.9,3,1,8,1,3,4,4,2,1,5,24,8561.335949
1071,HH14260007,HS2603000009,3,1,3,4,2,1,1995,79.2,3,1,8,1,3,4,4,2,3,6,24,13295.08924
1072,HH11260017,HS2603000010,3,1,3,9,2,4,1995,75.9,3,1,8,1,3,4,3,2,1,5,24,10449.98617
1073,HH11260018,HS2603000011,3,1,3,8,4,4,1995,112.2,3,1,8,1,3,4,3,2,1,4,24,13093.96575
1074,HH11260019,HS2603000012,3,1,2,1,5,5,1992,82.5,2,1,6,1,3,4,4,2,1,4,27,11445.21251
1075,HH14260008,HS2603000013,3,1,1,1,5,1,1997,89.1,3,1,18,1,3,4,2,2,3,5,22,10590.28017
1076,HH16260002,HS2603000014,3,1,1,1,6,5,1991,69.3,2,1,8,1,3,4,1,3,1,2,28,8979.017597
1077,HH14260009,HS2603000015,3,1,2,2,2,3,1996,82.5,3,1,8,1,3,4,4,2,1,6,23,15174.02846
1078,HH15260004,HS2603000016,3,1,1,1,4,1,2005,49.5,2,1,6,1,1,4,3,2,3,4,14,15357.52205
1079,HH11260020,HS2603000017,3,1,1,1,4,1,1982,66,3,1,16,1,3,4,3,2,1,5,37,10915.36188
